entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,result,risk_pts,month
2026-03-11 06:50:00+00:00,2026-03-11 07:15:00+00:00,BUY,69885.5,69785.5,70035.5,69785.5,-100.0,SL,100.0,2026-03
2026-03-11 08:35:00+00:00,2026-03-11 08:40:00+00:00,BUY,69747.0,69647.0,69897.0,69647.0,-100.0,SL,100.0,2026-03
2026-03-11 12:20:00+00:00,2026-03-11 12:30:00+00:00,BUY,69322.0,69322.0,69472.0,69322.0,0.0,C2C,0.0,2026-03
2026-03-11 17:00:00+00:00,2026-03-11 17:10:00+00:00,BUY,70801.0,70701.0,70951.0,70951.0,150.0,TP,100.0,2026-03
2026-03-11 17:35:00+00:00,2026-03-11 17:40:00+00:00,SELL,70818.0,70918.0,70668.0,70668.0,150.0,TP,100.0,2026-03
2026-03-11 20:55:00+00:00,2026-03-11 21:10:00+00:00,BUY,70657.0,70557.0,70807.0,70557.0,-100.0,SL,100.0,2026-03
2026-03-12 01:40:00+00:00,2026-03-12 01:45:00+00:00,BUY,69957.0,69857.0,70107.0,69857.0,-100.0,SL,100.0,2026-03
2026-03-12 03:45:00+00:00,2026-03-12 03:50:00+00:00,SELL,69255.5,69355.5,69105.5,69355.5,-100.0,SL,100.0,2026-03
2026-03-12 09:10:00+00:00,2026-03-12 09:15:00+00:00,SELL,69739.5,69839.5,69589.5,69589.5,150.0,TP,100.0,2026-03
2026-03-12 12:00:00+00:00,2026-03-12 12:20:00+00:00,SELL,70340.0,70440.0,70190.0,70440.0,-100.0,SL,100.0,2026-03
2026-03-12 13:15:00+00:00,2026-03-12 13:20:00+00:00,SELL,70306.0,70406.0,70156.0,70156.0,150.0,TP,100.0,2026-03
2026-03-12 14:30:00+00:00,2026-03-12 14:35:00+00:00,SELL,69640.5,69740.5,69490.5,69740.5,-100.0,SL,100.0,2026-03
2026-03-12 21:10:00+00:00,2026-03-12 21:20:00+00:00,BUY,70360.5,70260.5,70510.5,70260.5,-100.0,SL,100.0,2026-03
2026-03-12 21:45:00+00:00,2026-03-12 22:05:00+00:00,BUY,70279.0,70179.0,70429.0,70179.0,-100.0,SL,100.0,2026-03
2026-03-12 23:00:00+00:00,2026-03-12 23:05:00+00:00,BUY,70203.0,70103.0,70353.0,70353.0,150.0,TP,100.0,2026-03
2026-03-13 05:30:00+00:00,2026-03-13 06:25:00+00:00,BUY,71471.0,71371.0,71621.0,71371.0,-100.0,SL,100.0,2026-03
2026-03-13 07:30:00+00:00,2026-03-13 07:35:00+00:00,SELL,71377.0,71477.0,71227.0,71477.0,-100.0,SL,100.0,2026-03
2026-03-13 08:10:00+00:00,2026-03-13 08:15:00+00:00,SELL,71377.0,71477.0,71227.0,71477.0,-100.0,SL,100.0,2026-03
2026-03-13 09:50:00+00:00,2026-03-13 09:55:00+00:00,BUY,72055.5,71955.5,72205.5,71955.5,-100.0,SL,100.0,2026-03
2026-03-13 11:10:00+00:00,2026-03-13 11:15:00+00:00,SELL,72230.0,72330.0,72080.0,72330.0,-100.0,SL,100.0,2026-03
2026-03-13 14:40:00+00:00,2026-03-13 14:45:00+00:00,SELL,73242.5,73242.5,73092.5,73092.5,150.0,TP,0.0,2026-03
2026-03-13 15:35:00+00:00,2026-03-13 15:40:00+00:00,SELL,72297.0,72297.0,72147.0,72297.0,0.0,C2C,0.0,2026-03
2026-03-13 17:25:00+00:00,2026-03-13 17:30:00+00:00,SELL,71842.0,71942.0,71692.0,71692.0,150.0,TP,100.0,2026-03
2026-03-13 21:25:00+00:00,2026-03-13 21:35:00+00:00,SELL,71146.0,71246.0,70996.0,71246.0,-100.0,SL,100.0,2026-03
2026-03-13 22:00:00+00:00,2026-03-13 22:05:00+00:00,SELL,71032.5,71132.5,70882.5,70882.5,150.0,TP,100.0,2026-03
2026-03-14 00:00:00+00:00,2026-03-14 00:20:00+00:00,SELL,70825.5,70925.5,70675.5,70925.5,-100.0,SL,100.0,2026-03
2026-03-14 01:40:00+00:00,2026-03-14 03:05:00+00:00,BUY,70789.0,70689.0,70939.0,70939.0,150.0,TP,100.0,2026-03
2026-03-14 03:15:00+00:00,2026-03-14 03:30:00+00:00,BUY,70979.5,70879.5,71129.5,71129.5,150.0,TP,100.0,2026-03
2026-03-14 04:50:00+00:00,2026-03-14 05:30:00+00:00,SELL,71086.0,71186.0,70936.0,70936.0,150.0,TP,100.0,2026-03
2026-03-14 06:10:00+00:00,2026-03-14 06:25:00+00:00,SELL,70877.0,70977.0,70727.0,70727.0,150.0,TP,100.0,2026-03
2026-03-14 07:20:00+00:00,2026-03-14 07:30:00+00:00,SELL,70562.0,70662.0,70412.0,70662.0,-100.0,SL,100.0,2026-03
2026-03-14 08:10:00+00:00,2026-03-14 08:15:00+00:00,BUY,70677.0,70577.0,70827.0,70577.0,-100.0,SL,100.0,2026-03
2026-03-14 08:35:00+00:00,2026-03-14 09:00:00+00:00,SELL,70556.0,70656.0,70406.0,70656.0,-100.0,SL,100.0,2026-03
2026-03-14 09:30:00+00:00,2026-03-14 09:45:00+00:00,SELL,70594.0,70694.0,70444.0,70444.0,150.0,TP,100.0,2026-03
2026-03-14 10:20:00+00:00,2026-03-14 10:40:00+00:00,SELL,70420.5,70520.5,70270.5,70520.5,-100.0,SL,100.0,2026-03
2026-03-14 12:35:00+00:00,2026-03-14 12:45:00+00:00,SELL,70595.5,70695.5,70445.5,70695.5,-100.0,SL,100.0,2026-03
2026-03-14 14:00:00+00:00,2026-03-14 14:05:00+00:00,BUY,70887.0,70787.0,71037.0,70787.0,-100.0,SL,100.0,2026-03
2026-03-14 14:40:00+00:00,2026-03-14 15:30:00+00:00,SELL,70661.0,70761.0,70511.0,70511.0,150.0,TP,100.0,2026-03
2026-03-14 17:50:00+00:00,2026-03-14 18:55:00+00:00,SELL,70566.0,70666.0,70416.0,70666.0,-100.0,SL,100.0,2026-03
2026-03-14 20:15:00+00:00,2026-03-14 23:00:00+00:00,BUY,70709.0,70609.0,70859.0,70859.0,150.0,TP,100.0,2026-03
2026-03-15 05:15:00+00:00,2026-03-15 05:50:00+00:00,BUY,71619.5,71519.5,71769.5,71519.5,-100.0,SL,100.0,2026-03
2026-03-15 06:50:00+00:00,2026-03-15 07:10:00+00:00,BUY,71437.5,71337.5,71587.5,71587.5,150.0,TP,100.0,2026-03
2026-03-15 08:00:00+00:00,2026-03-15 08:15:00+00:00,BUY,71466.0,71366.0,71616.0,71616.0,150.0,TP,100.0,2026-03
2026-03-15 08:45:00+00:00,2026-03-15 09:00:00+00:00,BUY,71624.5,71524.5,71774.5,71774.5,150.0,TP,100.0,2026-03
2026-03-15 11:15:00+00:00,2026-03-15 11:25:00+00:00,BUY,71784.5,71684.5,71934.5,71684.5,-100.0,SL,100.0,2026-03
2026-03-15 16:15:00+00:00,2026-03-15 16:35:00+00:00,SELL,71356.5,71456.5,71206.5,71456.5,-100.0,SL,100.0,2026-03
2026-03-15 19:40:00+00:00,2026-03-15 20:15:00+00:00,SELL,71443.5,71543.5,71293.5,71543.5,-100.0,SL,100.0,2026-03
2026-03-15 20:30:00+00:00,2026-03-15 20:35:00+00:00,BUY,71507.5,71407.5,71657.5,71657.5,150.0,TP,100.0,2026-03
2026-03-15 21:25:00+00:00,2026-03-15 21:30:00+00:00,BUY,71724.5,71624.5,71874.5,71874.5,150.0,TP,100.0,2026-03
2026-03-15 22:30:00+00:00,2026-03-15 22:35:00+00:00,BUY,72212.5,72112.5,72362.5,72112.5,-100.0,SL,100.0,2026-03
2026-03-15 23:20:00+00:00,2026-03-15 23:25:00+00:00,SELL,72709.5,72809.5,72559.5,72559.5,150.0,TP,100.0,2026-03
2026-03-16 01:25:00+00:00,2026-03-16 01:30:00+00:00,BUY,72641.0,72541.0,72791.0,72541.0,-100.0,SL,100.0,2026-03
2026-03-16 02:55:00+00:00,2026-03-16 03:00:00+00:00,BUY,72569.5,72469.5,72719.5,72469.5,-100.0,SL,100.0,2026-03
2026-03-16 06:05:00+00:00,2026-03-16 06:10:00+00:00,SELL,73724.5,73824.5,73574.5,73574.5,150.0,TP,100.0,2026-03
2026-03-16 08:15:00+00:00,2026-03-16 08:20:00+00:00,SELL,73419.0,73519.0,73269.0,73519.0,-100.0,SL,100.0,2026-03
2026-03-16 09:45:00+00:00,2026-03-16 10:00:00+00:00,BUY,73244.5,73144.5,73394.5,73394.5,150.0,TP,100.0,2026-03
2026-03-16 10:15:00+00:00,2026-03-16 10:20:00+00:00,BUY,73378.5,73278.5,73528.5,73278.5,-100.0,SL,100.0,2026-03
2026-03-16 10:50:00+00:00,2026-03-16 10:55:00+00:00,BUY,73429.0,73329.0,73579.0,73579.0,150.0,TP,100.0,2026-03
2026-03-16 12:00:00+00:00,2026-03-16 12:05:00+00:00,BUY,73641.5,73541.5,73791.5,73541.5,-100.0,SL,100.0,2026-03
2026-03-16 14:25:00+00:00,2026-03-16 14:30:00+00:00,SELL,73831.0,73831.0,73681.0,73681.0,150.0,TP,0.0,2026-03
2026-03-16 14:55:00+00:00,2026-03-16 15:00:00+00:00,BUY,73513.0,73413.0,73663.0,73413.0,-100.0,SL,100.0,2026-03
2026-03-16 17:35:00+00:00,2026-03-16 17:45:00+00:00,BUY,73858.5,73758.5,74008.5,74008.5,150.0,TP,100.0,2026-03
2026-03-16 18:35:00+00:00,2026-03-16 18:40:00+00:00,SELL,74076.0,74176.0,73926.0,74176.0,-100.0,SL,100.0,2026-03
2026-03-16 19:05:00+00:00,2026-03-16 19:10:00+00:00,BUY,74178.5,74078.5,74328.5,74078.5,-100.0,SL,100.0,2026-03
2026-03-16 19:45:00+00:00,2026-03-16 20:25:00+00:00,SELL,73933.0,74033.0,73783.0,74033.0,-100.0,SL,100.0,2026-03
2026-03-16 23:00:00+00:00,2026-03-16 23:05:00+00:00,SELL,74597.0,74697.0,74447.0,74447.0,150.0,TP,100.0,2026-03
2026-03-17 02:30:00+00:00,2026-03-17 02:35:00+00:00,BUY,75252.5,75152.5,75402.5,75402.5,150.0,TP,100.0,2026-03
2026-03-17 04:30:00+00:00,2026-03-17 04:35:00+00:00,SELL,74237.5,74337.5,74087.5,74087.5,150.0,TP,100.0,2026-03
2026-03-17 05:40:00+00:00,2026-03-17 05:45:00+00:00,SELL,73952.0,74052.0,73802.0,73802.0,150.0,TP,100.0,2026-03
2026-03-17 06:40:00+00:00,2026-03-17 07:00:00+00:00,SELL,74051.5,74151.5,73901.5,74151.5,-100.0,SL,100.0,2026-03
2026-03-17 08:00:00+00:00,2026-03-17 08:05:00+00:00,BUY,74394.0,74294.0,74544.0,74294.0,-100.0,SL,100.0,2026-03
2026-03-17 09:50:00+00:00,2026-03-17 09:55:00+00:00,SELL,73951.0,74051.0,73801.0,73801.0,150.0,TP,100.0,2026-03
2026-03-17 12:15:00+00:00,2026-03-17 12:20:00+00:00,SELL,73910.5,74010.5,73760.5,74010.5,-100.0,SL,100.0,2026-03
2026-03-17 13:25:00+00:00,2026-03-17 13:30:00+00:00,SELL,73660.5,73760.5,73510.5,73760.5,-100.0,SL,100.0,2026-03
2026-03-17 15:10:00+00:00,2026-03-17 15:15:00+00:00,SELL,74061.0,74161.0,73911.0,74161.0,-100.0,SL,100.0,2026-03
2026-03-17 17:20:00+00:00,2026-03-17 17:30:00+00:00,BUY,74322.5,74222.5,74472.5,74222.5,-100.0,SL,100.0,2026-03
2026-03-17 18:25:00+00:00,2026-03-17 18:30:00+00:00,SELL,74407.0,74507.0,74257.0,74507.0,-100.0,SL,100.0,2026-03
2026-03-17 21:10:00+00:00,2026-03-17 21:35:00+00:00,BUY,74551.5,74451.5,74701.5,74701.5,150.0,TP,100.0,2026-03
2026-03-18 00:15:00+00:00,2026-03-18 00:20:00+00:00,SELL,73778.5,73878.5,73628.5,73878.5,-100.0,SL,100.0,2026-03
2026-03-18 00:30:00+00:00,2026-03-18 00:45:00+00:00,SELL,73642.0,73742.0,73492.0,73742.0,-100.0,SL,100.0,2026-03
2026-03-18 03:20:00+00:00,2026-03-18 03:25:00+00:00,BUY,74444.0,74344.0,74594.0,74594.0,150.0,TP,100.0,2026-03
2026-03-18 05:05:00+00:00,2026-03-18 05:20:00+00:00,BUY,74234.5,74134.5,74384.5,74134.5,-100.0,SL,100.0,2026-03
2026-03-18 07:50:00+00:00,2026-03-18 08:20:00+00:00,BUY,73873.0,73773.0,74023.0,74023.0,150.0,TP,100.0,2026-03
2026-03-18 09:50:00+00:00,2026-03-18 10:10:00+00:00,SELL,74078.0,74178.0,73928.0,74178.0,-100.0,SL,100.0,2026-03
2026-03-18 11:25:00+00:00,2026-03-18 11:30:00+00:00,SELL,73691.0,73691.0,73541.0,73541.0,150.0,TP,0.0,2026-03
2026-03-18 15:55:00+00:00,2026-03-18 16:00:00+00:00,BUY,71437.0,71337.0,71587.0,71337.0,-100.0,SL,100.0,2026-03
2026-03-18 18:50:00+00:00,2026-03-18 18:55:00+00:00,SELL,71178.0,71278.0,71028.0,71028.0,150.0,TP,100.0,2026-03
2026-03-18 21:40:00+00:00,2026-03-18 21:55:00+00:00,BUY,71347.5,71247.5,71497.5,71247.5,-100.0,SL,100.0,2026-03
2026-03-19 00:10:00+00:00,2026-03-19 00:15:00+00:00,SELL,71065.5,71165.5,70915.5,71165.5,-100.0,SL,100.0,2026-03
2026-03-19 01:30:00+00:00,2026-03-19 02:00:00+00:00,BUY,71087.5,70987.5,71237.5,70987.5,-100.0,SL,100.0,2026-03
2026-03-19 03:10:00+00:00,2026-03-19 03:15:00+00:00,BUY,71193.0,71193.0,71343.0,71193.0,0.0,C2C,0.0,2026-03
2026-03-19 06:30:00+00:00,2026-03-19 06:35:00+00:00,SELL,70690.5,70790.5,70540.5,70540.5,150.0,TP,100.0,2026-03
2026-03-19 09:20:00+00:00,2026-03-19 09:25:00+00:00,BUY,70151.5,70051.5,70301.5,70301.5,150.0,TP,100.0,2026-03
2026-03-19 11:35:00+00:00,2026-03-19 11:55:00+00:00,SELL,70049.0,70149.0,69899.0,69899.0,150.0,TP,100.0,2026-03
2026-03-19 13:40:00+00:00,2026-03-19 13:45:00+00:00,BUY,69728.0,69628.0,69878.0,69628.0,-100.0,SL,100.0,2026-03
2026-03-19 14:50:00+00:00,2026-03-19 14:55:00+00:00,BUY,69537.0,69437.0,69687.0,69437.0,-100.0,SL,100.0,2026-03
2026-03-19 16:25:00+00:00,2026-03-19 16:30:00+00:00,BUY,69537.0,69437.0,69687.0,69437.0,-100.0,SL,100.0,2026-03
2026-03-19 17:05:00+00:00,2026-03-19 17:15:00+00:00,SELL,69230.5,69330.5,69080.5,69330.5,-100.0,SL,100.0,2026-03
2026-03-19 19:00:00+00:00,2026-03-19 19:05:00+00:00,BUY,69892.0,69792.0,70042.0,70042.0,150.0,TP,100.0,2026-03
2026-03-19 20:15:00+00:00,2026-03-19 20:25:00+00:00,BUY,70417.0,70317.0,70567.0,70317.0,-100.0,SL,100.0,2026-03
2026-03-19 22:30:00+00:00,2026-03-19 22:35:00+00:00,SELL,70275.5,70375.5,70125.5,70125.5,150.0,TP,100.0,2026-03
2026-03-20 06:30:00+00:00,2026-03-20 06:35:00+00:00,BUY,70513.5,70413.5,70663.5,70413.5,-100.0,SL,100.0,2026-03
2026-03-20 07:00:00+00:00,2026-03-20 07:20:00+00:00,SELL,70313.0,70413.0,70163.0,70413.0,-100.0,SL,100.0,2026-03
2026-03-20 11:35:00+00:00,2026-03-20 11:40:00+00:00,SELL,70523.0,70623.0,70373.0,70373.0,150.0,TP,100.0,2026-03
2026-03-20 13:00:00+00:00,2026-03-20 13:10:00+00:00,BUY,70367.5,70267.5,70517.5,70267.5,-100.0,SL,100.0,2026-03
2026-03-20 13:30:00+00:00,2026-03-20 13:35:00+00:00,SELL,70265.0,70265.0,70115.0,70115.0,150.0,TP,0.0,2026-03
2026-03-20 14:30:00+00:00,2026-03-20 14:35:00+00:00,BUY,70076.5,69976.5,70226.5,70226.5,150.0,TP,100.0,2026-03
2026-03-20 17:30:00+00:00,2026-03-20 17:35:00+00:00,SELL,69582.0,69682.0,69432.0,69432.0,150.0,TP,100.0,2026-03
2026-03-20 17:55:00+00:00,2026-03-20 18:00:00+00:00,BUY,69801.0,69701.0,69951.0,69951.0,150.0,TP,100.0,2026-03
2026-03-20 21:40:00+00:00,2026-03-20 21:45:00+00:00,SELL,70384.0,70484.0,70234.0,70484.0,-100.0,SL,100.0,2026-03
2026-03-20 23:45:00+00:00,2026-03-21 00:15:00+00:00,BUY,70526.5,70426.5,70676.5,70676.5,150.0,TP,100.0,2026-03
2026-03-21 02:25:00+00:00,2026-03-21 02:50:00+00:00,BUY,70580.0,70480.0,70730.0,70730.0,150.0,TP,100.0,2026-03
2026-03-21 09:00:00+00:00,2026-03-21 12:20:00+00:00,BUY,70616.0,70516.0,70766.0,70766.0,150.0,TP,100.0,2026-03
2026-03-21 21:05:00+00:00,2026-03-21 21:10:00+00:00,BUY,70481.5,70381.5,70631.5,70381.5,-100.0,SL,100.0,2026-03
2026-03-21 21:20:00+00:00,2026-03-21 23:00:00+00:00,SELL,70336.0,70436.0,70186.0,70186.0,150.0,TP,100.0,2026-03
2026-03-21 23:45:00+00:00,2026-03-21 23:50:00+00:00,SELL,70076.0,70076.0,69926.0,69926.0,150.0,TP,0.0,2026-03
2026-03-22 03:00:00+00:00,2026-03-22 03:10:00+00:00,SELL,69165.5,69265.5,69015.5,69265.5,-100.0,SL,100.0,2026-03
2026-03-22 04:05:00+00:00,2026-03-22 04:20:00+00:00,BUY,69392.0,69292.0,69542.0,69292.0,-100.0,SL,100.0,2026-03
2026-03-22 04:30:00+00:00,2026-03-22 04:35:00+00:00,SELL,69189.0,69289.0,69039.0,69289.0,-100.0,SL,100.0,2026-03
2026-03-22 05:15:00+00:00,2026-03-22 06:05:00+00:00,SELL,69189.0,69289.0,69039.0,69039.0,150.0,TP,100.0,2026-03
2026-03-22 07:30:00+00:00,2026-03-22 07:40:00+00:00,SELL,69098.5,69198.5,68948.5,68948.5,150.0,TP,100.0,2026-03
2026-03-22 07:55:00+00:00,2026-03-22 08:00:00+00:00,SELL,68879.5,68979.5,68729.5,68729.5,150.0,TP,100.0,2026-03
2026-03-22 10:35:00+00:00,2026-03-22 11:25:00+00:00,SELL,68605.5,68705.5,68455.5,68455.5,150.0,TP,100.0,2026-03
2026-03-22 14:20:00+00:00,2026-03-22 14:45:00+00:00,BUY,68823.0,68723.0,68973.0,68723.0,-100.0,SL,100.0,2026-03
2026-03-22 16:50:00+00:00,2026-03-22 17:35:00+00:00,BUY,68788.0,68688.0,68938.0,68688.0,-100.0,SL,100.0,2026-03
2026-03-22 19:45:00+00:00,2026-03-22 20:00:00+00:00,SELL,68189.0,68289.0,68039.0,68289.0,-100.0,SL,100.0,2026-03
2026-03-22 20:25:00+00:00,2026-03-22 20:50:00+00:00,SELL,68252.5,68352.5,68102.5,68102.5,150.0,TP,100.0,2026-03
2026-03-22 22:05:00+00:00,2026-03-22 22:10:00+00:00,BUY,67958.0,67858.0,68108.0,67858.0,-100.0,SL,100.0,2026-03
2026-03-22 23:25:00+00:00,2026-03-22 23:45:00+00:00,SELL,68102.0,68202.0,67952.0,67952.0,150.0,TP,100.0,2026-03
2026-03-23 02:10:00+00:00,2026-03-23 02:20:00+00:00,SELL,67865.0,67965.0,67715.0,67965.0,-100.0,SL,100.0,2026-03
2026-03-23 05:30:00+00:00,2026-03-23 05:35:00+00:00,SELL,68618.0,68718.0,68468.0,68718.0,-100.0,SL,100.0,2026-03
2026-03-23 08:55:00+00:00,2026-03-23 09:00:00+00:00,SELL,68314.0,68414.0,68164.0,68414.0,-100.0,SL,100.0,2026-03
2026-03-23 09:20:00+00:00,2026-03-23 09:25:00+00:00,BUY,68327.0,68227.0,68477.0,68227.0,-100.0,SL,100.0,2026-03
2026-03-23 15:00:00+00:00,2026-03-23 15:05:00+00:00,BUY,71581.0,71481.0,71731.0,71481.0,-100.0,SL,100.0,2026-03
2026-03-23 17:30:00+00:00,2026-03-23 17:35:00+00:00,BUY,70724.5,70624.5,70874.5,70874.5,150.0,TP,100.0,2026-03
2026-03-23 20:30:00+00:00,2026-03-23 21:30:00+00:00,BUY,70817.0,70717.0,70967.0,70967.0,150.0,TP,100.0,2026-03
2026-03-23 22:45:00+00:00,2026-03-23 23:05:00+00:00,BUY,70701.5,70601.5,70851.5,70601.5,-100.0,SL,100.0,2026-03
2026-03-24 00:15:00+00:00,2026-03-24 00:30:00+00:00,SELL,70733.5,70833.5,70583.5,70583.5,150.0,TP,100.0,2026-03
2026-03-24 01:10:00+00:00,2026-03-24 01:15:00+00:00,SELL,70497.5,70597.5,70347.5,70597.5,-100.0,SL,100.0,2026-03
2026-03-24 01:35:00+00:00,2026-03-24 01:40:00+00:00,SELL,70552.0,70652.0,70402.0,70402.0,150.0,TP,100.0,2026-03
2026-03-24 02:40:00+00:00,2026-03-24 02:45:00+00:00,SELL,70386.0,70486.0,70236.0,70486.0,-100.0,SL,100.0,2026-03
2026-03-24 04:50:00+00:00,2026-03-24 05:00:00+00:00,BUY,70358.0,70258.0,70508.0,70258.0,-100.0,SL,100.0,2026-03
2026-03-24 06:50:00+00:00,2026-03-24 06:55:00+00:00,SELL,70413.5,70513.5,70263.5,70513.5,-100.0,SL,100.0,2026-03
2026-03-24 11:50:00+00:00,2026-03-24 12:05:00+00:00,SELL,71108.0,71208.0,70958.0,70958.0,150.0,TP,100.0,2026-03
2026-03-24 12:30:00+00:00,2026-03-24 13:05:00+00:00,SELL,70947.0,71047.0,70797.0,70797.0,150.0,TP,100.0,2026-03
2026-03-24 13:15:00+00:00,2026-03-24 13:35:00+00:00,SELL,70686.0,70786.0,70536.0,70536.0,150.0,TP,100.0,2026-03
2026-03-24 14:10:00+00:00,2026-03-24 14:15:00+00:00,SELL,69944.0,70044.0,69794.0,69794.0,150.0,TP,100.0,2026-03
2026-03-24 16:25:00+00:00,2026-03-24 16:35:00+00:00,SELL,69766.0,69766.0,69616.0,69616.0,150.0,TP,0.0,2026-03
2026-03-24 19:30:00+00:00,2026-03-24 19:50:00+00:00,SELL,69402.0,69502.0,69252.0,69252.0,150.0,TP,100.0,2026-03
2026-03-24 21:35:00+00:00,2026-03-24 21:40:00+00:00,BUY,70191.0,70091.0,70341.0,70341.0,150.0,TP,100.0,2026-03
2026-03-24 23:05:00+00:00,2026-03-24 23:10:00+00:00,BUY,70367.0,70267.0,70517.0,70517.0,150.0,TP,100.0,2026-03
2026-03-25 00:30:00+00:00,2026-03-25 00:35:00+00:00,SELL,70499.0,70599.0,70349.0,70599.0,-100.0,SL,100.0,2026-03
2026-03-25 02:00:00+00:00,2026-03-25 02:35:00+00:00,SELL,70607.0,70707.0,70457.0,70707.0,-100.0,SL,100.0,2026-03
2026-03-25 03:35:00+00:00,2026-03-25 04:05:00+00:00,BUY,70723.5,70623.5,70873.5,70873.5,150.0,TP,100.0,2026-03
2026-03-25 06:20:00+00:00,2026-03-25 06:50:00+00:00,BUY,71218.5,71118.5,71368.5,71118.5,-100.0,SL,100.0,2026-03
2026-03-25 07:40:00+00:00,2026-03-25 07:45:00+00:00,SELL,71015.5,71115.5,70865.5,70865.5,150.0,TP,100.0,2026-03
2026-03-25 09:55:00+00:00,2026-03-25 10:00:00+00:00,BUY,71370.0,71270.0,71520.0,71270.0,-100.0,SL,100.0,2026-03
2026-03-25 10:45:00+00:00,2026-03-25 11:15:00+00:00,BUY,71455.5,71355.5,71605.5,71605.5,150.0,TP,100.0,2026-03
2026-03-25 12:15:00+00:00,2026-03-25 12:20:00+00:00,SELL,71534.0,71534.0,71384.0,71384.0,150.0,TP,0.0,2026-03
2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,BUY,71693.0,71593.0,71843.0,71843.0,150.0,TP,100.0,2026-03
2026-03-25 14:35:00+00:00,2026-03-25 14:40:00+00:00,BUY,71517.5,71417.5,71667.5,71417.5,-100.0,SL,100.0,2026-03
2026-03-25 14:55:00+00:00,2026-03-25 15:05:00+00:00,SELL,71255.5,71355.5,71105.5,71105.5,150.0,TP,100.0,2026-03
2026-03-25 16:25:00+00:00,2026-03-25 16:35:00+00:00,BUY,71426.5,71326.5,71576.5,71576.5,150.0,TP,100.0,2026-03
2026-03-25 19:40:00+00:00,2026-03-25 19:45:00+00:00,BUY,71073.0,70973.0,71223.0,70973.0,-100.0,SL,100.0,2026-03
2026-03-25 21:25:00+00:00,2026-03-25 21:35:00+00:00,SELL,70928.0,71028.0,70778.0,71028.0,-100.0,SL,100.0,2026-03
2026-03-25 22:05:00+00:00,2026-03-25 22:25:00+00:00,SELL,70953.0,71053.0,70803.0,71053.0,-100.0,SL,100.0,2026-03
2026-03-25 23:25:00+00:00,2026-03-25 23:30:00+00:00,BUY,71405.0,71305.0,71555.0,71305.0,-100.0,SL,100.0,2026-03
2026-03-26 00:50:00+00:00,2026-03-26 01:00:00+00:00,SELL,71246.5,71346.5,71096.5,71346.5,-100.0,SL,100.0,2026-03
2026-03-26 02:05:00+00:00,2026-03-26 02:15:00+00:00,SELL,71163.0,71263.0,71013.0,71013.0,150.0,TP,100.0,2026-03
2026-03-26 05:40:00+00:00,2026-03-26 05:45:00+00:00,SELL,70474.0,70574.0,70324.0,70324.0,150.0,TP,100.0,2026-03
2026-03-26 06:50:00+00:00,2026-03-26 07:20:00+00:00,BUY,70076.5,69976.5,70226.5,69976.5,-100.0,SL,100.0,2026-03
2026-03-26 08:45:00+00:00,2026-03-26 09:15:00+00:00,BUY,69985.0,69885.0,70135.0,69885.0,-100.0,SL,100.0,2026-03
2026-03-26 13:40:00+00:00,2026-03-26 13:45:00+00:00,BUY,69497.0,69397.0,69647.0,69647.0,150.0,TP,100.0,2026-03
2026-03-26 14:45:00+00:00,2026-03-26 14:55:00+00:00,SELL,69379.0,69479.0,69229.0,69479.0,-100.0,SL,100.0,2026-03
2026-03-26 16:15:00+00:00,2026-03-26 16:20:00+00:00,SELL,68872.5,68972.5,68722.5,68972.5,-100.0,SL,100.0,2026-03
2026-03-26 20:10:00+00:00,2026-03-26 20:15:00+00:00,BUY,68651.0,68651.0,68801.0,68801.0,150.0,TP,0.0,2026-03
2026-03-26 21:20:00+00:00,2026-03-26 21:25:00+00:00,BUY,69183.5,69083.5,69333.5,69083.5,-100.0,SL,100.0,2026-03
2026-03-26 22:05:00+00:00,2026-03-26 22:10:00+00:00,BUY,69003.0,68903.0,69153.0,68903.0,-100.0,SL,100.0,2026-03
2026-03-26 23:20:00+00:00,2026-03-27 00:05:00+00:00,SELL,68740.0,68840.0,68590.0,68840.0,-100.0,SL,100.0,2026-03
2026-03-27 01:45:00+00:00,2026-03-27 02:00:00+00:00,BUY,68928.0,68828.0,69078.0,69078.0,150.0,TP,100.0,2026-03
2026-03-27 07:40:00+00:00,2026-03-27 08:15:00+00:00,SELL,68536.0,68636.0,68386.0,68386.0,150.0,TP,100.0,2026-03
2026-03-27 10:35:00+00:00,2026-03-27 10:40:00+00:00,SELL,67621.0,67621.0,67471.0,67471.0,150.0,TP,0.0,2026-03
2026-03-27 11:15:00+00:00,2026-03-27 11:45:00+00:00,BUY,66607.5,66507.5,66757.5,66757.5,150.0,TP,100.0,2026-03
2026-03-27 12:45:00+00:00,2026-03-27 12:50:00+00:00,BUY,66642.0,66542.0,66792.0,66542.0,-100.0,SL,100.0,2026-03
2026-03-27 13:30:00+00:00,2026-03-27 13:35:00+00:00,SELL,66457.5,66557.5,66307.5,66307.5,150.0,TP,100.0,2026-03
2026-03-27 13:45:00+00:00,2026-03-27 13:50:00+00:00,SELL,66398.5,66498.5,66248.5,66248.5,150.0,TP,100.0,2026-03
2026-03-27 14:20:00+00:00,2026-03-27 14:25:00+00:00,SELL,66060.0,66160.0,65910.0,65910.0,150.0,TP,100.0,2026-03
